X,Y
0.0,0.8171887321958685
0.0033342595165323703,0.8168678199707553
0.0066685190330647405,0.8172220776793432
0.010002778549597111,0.8169627784950434
0.013337038066129481,0.8170310564218999
0.01667129758266185,0.8171822756409821
0.020005557099194222,0.8168621431666249
0.02333981661572659,0.8172384412548862
0.026674076132258962,0.8169412775048388
0.030008335648791334,0.8170498789994729
0.0333425951653237,0.8171734284829775
0.03667685468185607,0.8168569960581029
0.040011114198388445,0.8172566086160303
0.04334537371492082,0.8169160328379076
0.04667963323145318,0.8170731520381564
0.05001389274798555,0.817161141831644
0.053348152264517924,0.8168526741659095
0.056682411781050296,0.8172773975522413
0.06001667129758267,0.8168851338074199
0.06335093081411504,0.8171033682351111
0.0666851903306474,0.8171432824877837
0.07001944984717978,0.8168498380621869
0.07335370936371215,0.8173024845733139
0.07668796888024451,0.8168444218166211
0.08002222839677689,0.8171462393625494
0.08335648791330925,0.8171146436404366
0.08669074742984163,0.8168503889796371
0.090025006946374,0.8173359446765792
0.09335926646290636,0.8167825609354348
0.09669352597943874,0.8172188883083308
0.1000277854959711,0.8170576241893652
0.10336204501250348,0.8168629898391792
0.10669630452903585,0.817390518707162
0.11003056404556821,0.8166527823288587
0.11336482356210059,0.8174096318087765
0.11669908307863296,0.8168485995721754
0.12003334259516533,0.8170112771520475
0.1233676021116977,0.8174411943171201
0.12670186162823008,0.8161569720433126
0.13003612114476243,0.8317095219358338
0.1333703806612948,0.8616965300224783
0.13670464017782719,0.8878632459244866
0.14003889969435956,0.9125563770550804
0.14337315921089192,0.9361606988592902
0.1467074187274243,0.9576161721109442
0.15004167824395667,0.9776054873859685
0.15337593776048902,0.9946345227031629
0.1567101972770214,1.0096405035769969
0.16004445679355378,1.021412470329798
0.16337871631008613,1.0302105419791185
0.1667129758266185,1.0363835546502704
0.1700472353431509,1.042210055463155
0.17338149485968327,1.0470671859324252
0.17671575437621562,1.0471202981840961
0.180050013892748,1.0448454422035878
0.18338427340928037,1.0388032103853202
0.18671853292581272,1.02939962918711
0.1900527924423451,1.0177757401189722
0.19338705195887748,1.00212576899724
0.19672131147540983,0.9852219836741327
0.2000555709919422,0.9646811771294095
0.2033898305084746,0.9408427281054448
0.20672409002500697,0.9147615793978194
0.21005834954153932,0.8871168917611502
0.2133926090580717,0.8592213642218725
0.21672686857460408,0.8294969418002266
0.22006112809113643,0.815730605279052
0.2233953876076688,0.8178637586994428
0.22672964712420118,0.816584243321945
0.23006390664073356,0.8171658023012731
0.2333981661572659,0.8173134550051264
0.2367324256737983,0.816470374835947
0.24006668519033067,0.8178233301285758
0.24340094470686302,0.8162992489404165
0.2467352042233954,0.8175668779943404
0.2500694637399278,0.8169643617372822
0.25340372325646016,0.8166300605963898
0.25673798277299253,0.817944324273714
0.26007224228952486,0.8158716767565548
0.26340650180605724,0.8182463952624479
0.2667407613225896,0.8161788074419741
0.270075020839122,0.8172676023364861
0.27340928035565437,0.8178762672308758
0.27674353987218675,0.8147980685806431
0.28007779938871913,0.8691576513413204
0.28341205890525145,0.9706485515073906
0.28674631842178383,1.0659364176985142
0.2900805779383162,1.1636132201472824
0.2934148374548486,1.2606280582383198
0.29674909697138097,1.3572763057575865
0.30008335648791334,1.4551998474783743
0.30341761600444567,1.550846478478612
0.30675187552097805,1.6497776163588291
0.3100861350375104,1.7447413201792297
0.3134203945540428,1.8435696628126466
0.3167546540705752,1.9398569757411832
0.32008891358710756,2.0358802219177186
0.32342317310363994,2.1364747781041262
0.32675743262017226,2.2267511687184376
0.33009169213670464,2.3354627356614177
0.333425951653237,2.3925209728986987
0.3367602111697694,2.3170170867664055
0.3400944706863018,2.2110607957358557
0.34342873020283415,2.120608167150766
0.34676298971936653,2.0190540853364682
0.35009724923589886,1.9243836045343254
0.35343150875243123,1.8268228576527996
0.3567657682689636,1.7289287640888025
0.360100027785496,1.6334465407010523
0.36343428730202837,1.5346696485750453
0.36676854681856075,1.4391317420425822
0.3701028063350931,1.3409086714657832
0.37343706585162545,1.2447629617690477
0.37677132536815783,1.1469294550228195
0.3801055848846902,1.0505857751630814
0.3834398444012226,0.9531512103256141
0.38677410391775496,0.8557591557152594
0.39010836343428734,0.8098359080899716
0.39344262295081966,0.7947167585824585
0.39677688246735204,0.7651387744192076
0.4001111419838844,0.7416660459355653
0.4034454015004168,0.7164717911533085
0.4067796610169492,0.6897282455591851
0.41011392053348156,0.6667827427221067
0.41344818005001394,0.638821782849397
0.41678243956654626,0.6162980381125811
0.42011669908307864,0.58792646336356
0.423450958599611,0.5729242568396649
0.4267852181161434,0.594470203174345
0.4301194776326758,0.6207023217705676
0.43345373714920815,0.6449979158708614
0.43678799666574053,0.6715040373817036
0.44012225618227285,0.6953982235156935
0.44345651569880523,0.721893116116824
0.4467907752153376,0.7465051048628569
0.45012503473187,0.7714748429325695
0.45345929424840237,0.7984928184567991
0.45679355376493475,0.8156961637080864
0.4601278132814671,0.8179972677214458
0.46346207279799945,0.8161813029927254
